url,title,source_page
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/41.ptn-bm-khoa-hoc-thuc-vat.pdf,PTN BM Khoa học Thực vật,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/43.ptn-bm-dia-nhan-van-va-quy-hoach.pdf,PTN BM Địa nhân văn và Quy hoạch,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/45.ptn-bm-dia-mao-va-dia-ly---moi-truong-bien.pdf,45.ptn-bm-dia-mao-va-dia-ly---moi-truong-bien.pdf,
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/47.ptn-bm-ban-do-va-dia-thong-tin.pdf,PTN BM Bản đồ và Địa thông tin,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/48.ptn-bm-cong-nghe-va-thong-tin-dat-dai.pdf,PTN BM Công nghệ và Thông tin Đất đai,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/51.ptn-dia-chat-va-tai-nguyen-dia-chat.pdf,PTN Địa chất và Tài nguyên địa chất,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/52.ptn-dia-chat-bien-va-dia-chat-dau-khi.pdf,PTN Địa chất biển và Địa chất dầu khí,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/53.ptn-bm-dia-ky-thuat-va-phat-trien-ha-tang.pdf,PTN BM Địa kỹ thuật và Phát triển Hạ tầng,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/54.ptn-bm-khi-tuong-va-bien-doi-khi-hau.pdf,PTN BM Khí tượng và Biến đổi khí hậu,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/55.ptn-bm-thuy-van-va-tai-nguyen-nuoc.pdf,PTN BM Thủy văn và Tài nguyên nước,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/56.ptn-bm-khoa-hoc-va-cong-nghe-bien.pdf,PTN BM Khoa học và Công nghệ biển,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/62.ptn-vat-lieu-tu-nhiet-va-nhiet-dien.pdf,PTN Vật liệu từ nhiệt và Nhiệt điện,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/64.ptn-may-gia-toc.pdf,PTN Máy gia tốc,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/67.ptn-phan-tich-cau-truc-va-dinh-luong.pdf,PTN Phân tích Cấu trúc và Định lượng,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/28.tt-ung-dung-tin-hoc-trong-hoa-hoc.pdf,TT Ứng dụng Tin học trong Hóa học,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/61.tt-nano-va-nang-luong.pdf,TT Nano và Năng lượng,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/63.tt-khoa-hoc-vat-lieu.pdf,TT Khoa học Vật liệu,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/68.tt-nghien-cuu-va-chuyen-giao-cong-nghe-hoa-hoc.pdf,TT nghiên cứu và Chuyển giao Công nghệ Hóa học,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/69.tt-nghien-cuu-khoa-hoc-su-song.pdf,TT nghiên cứu Khoa học sự sống,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2020/06/9.bao-tang-dia-chat.pdf,Bảo tàng Địa chất,https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/phong-thi-nghiem
https://hus.vnu.edu.vn/DATA/IMAGES/2024/01/804.-khoa-hoc-va-cong-nghe-thuc-pham-final-qd-3532.pdf,804.-khoa-hoc-va-cong-nghe-thuc-pham-final-qd-3532.pdf,
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/501.-dia-ly-tu-nhien-chuan-final-qd-3542-scan.pdf,📄 Xem nội dung PDF,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/dia-ly
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/502.-dia-ly-tu-nhien-clc-final-qd-3543-scan.pdf,📄 Xem nội dung PDF,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/dia-ly
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/504.-quan-ly-dat-dai-final-qd-3545-scan.pdf,📄 Xem nội dung PDF,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/dia-ly
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/505.-quan-ly-phat-trien-do-thi-va-bat-dong-san-final-qd-3546-scan.pdf,📄 Xem nội dung PDF,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/dia-ly
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/511.-ths-dia-ly-qd-4920.pdf,511.-ths-dia-ly-qd-4920.pdf,
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/512.-ths-ban-do-vien-tham-va-he-thong-tin-dia-ly-qd-4921.pdf,512.-ths-ban-do-vien-tham-va-he-thong-tin-dia-ly-qd-4921.pdf,
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/514.-ths-quan-ly-dat-dai-dinh-huong-nghien-cuu-qd-4923.pdf,514.-ths-quan-ly-dat-dai-dinh-huong-nghien-cuu-qd-4923.pdf,
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/515.-ths-quan-ly-dat-dai-dinh-huong-ung-dung-qd-4924.pdf,515.-ths-quan-ly-dat-dai-dinh-huong-ung-dung-qd-4924.pdf,
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/601.-dia-chat-chuan-final-qd-3525-scan.pdf,📄 Xem nội dung PDF,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/dia-chat
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/602.-dia-chat-clc-final-qd-3526-scan.pdf,📄 Xem nội dung PDF,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/dia-chat
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/603.-qltnmt-chuan-final-qd-3527-scan.pdf,📄 Xem nội dung PDF,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/dia-chat
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/604.-cn-quan-trac-va-giam-sat-final-qd-3528-scan.pdf,📄 Xem nội dung PDF,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/dia-chat
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/701-khi-tuong-va-khi-hau-hoc-chuan-final-qd-3553-scan.pdf,📄 Xem nội dung PDF,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/khi-tuong-thuy-van-hai-duong-hoc
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/702-khi-tuong-va-khi-hau-hoc-clc-final-qd-3554-scan.pdf,📄 Xem nội dung PDF,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/khi-tuong-thuy-van-hai-duong-hoc
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/703-hai-duong-hoc-chuan-final-qd-3555-scan.pdf,📄 Xem nội dung PDF,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/khi-tuong-thuy-van-hai-duong-hoc
https://hus.vnu.edu.vn/DATA/IMAGES/2024/06/704-hai-duong-hoc-clc-final-qd-3556-scan.pdf,📄 Xem nội dung PDF,https://hus.vnu.edu.vn/dao-tao/bac-dai-hoc/khi-tuong-thuy-van-hai-duong-hoc
https://hus.vnu.edu.vn/data/sites/default/files/huongdan/Newsletter-ViWaT2.pdf,Dự án ViWaT;,https://hus.vnu.edu.vn/hop-tac-va-phat-trien/chuong-trinh-hop-tac/cac-du-an-hop-tac
https://hus.vnu.edu.vn/data/sites/default/files/huongdan/ROHAN%20-%20Rostock%20-%20Hanoi%20-%20SDG%20Graduate%20School.pdf,Dự án Rohan - Rostock - Hà Nội;,https://hus.vnu.edu.vn/hop-tac-va-phat-trien/chuong-trinh-hop-tac/cac-du-an-hop-tac
https://hus.vnu.edu.vn/data/sites/default/files/huongdan/SEA-PLASTIC-edu.pdf,"Mạng lưới hợp tác Châu Âu – Đông Nam Á nhằm nâng cao khả năng đào tạo trong lĩnh vựcTái chế nhựa tại Lào và Việt Nam, tập trung vào chất lượng, an toàn và hiệu quả.",https://hus.vnu.edu.vn/hop-tac-va-phat-trien/chuong-trinh-hop-tac/erasmus
https://hus.vnu.edu.vn/data/sites/default/files/huongdan/oepac.pdf,Chương trình Đào tạo tại chỗ về Hóa học phân tích (On-site Education Program on Analytical Chemistry (OEPAC)),https://hus.vnu.edu.vn/hop-tac-va-phat-trien/chuong-trinh-hop-tac/cac-du-an-hop-tac
https://hus.vnu.edu.vn/data/sites/default/files/huongdan/vlir-ares_0.pdf,Dự án VLIRous/ARES,https://hus.vnu.edu.vn/hop-tac-va-phat-trien/chuong-trinh-hop-tac/cac-du-an-hop-tac
https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/data/sites/default/files/huongdan/Danh%20muc%20HNKH%20quoc%20te%202011%20-%202014.pdf#overlay-context=vi/main/nghiencuu/hoinghikhoahoc,"Các hội nghị, hội thảo khoa học quốc tế do Trường Đại học Khoa học Tự nhiên tổ chức năm 2010 - 2014.",https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/hoi-nghi-khoa-hoc
https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/data/sites/default/files/huongdan/Danh%20muc%20HNKH%20trong%20nuoc%202011%20-%202014.pdf#overlay-context=vi/main/nghiencuu/hoinghikhoahoc,"Các hội nghị, hội thảo khoa học trong nước do Trường Đại học Khoa học Tự nhiên tổ chức năm 2010 - 2014.",https://hus.vnu.edu.vn/khoa-hoc-cong-nghe/hoi-nghi-khoa-hoc
https://hus.vnu.edu.vn/DATA/IMAGES/2024/11/3366_chien-luoc-phat-trien-truong-den-nam-2035-tam-nhin-2045.pdf,Phụ lục,https://hus.vnu.edu.vn/gioi-thieu/chien-luoc-phat-trien
https://hus.vnu.edu.vn/DATA/IMAGES/2025/08/03.mau-ly-lich-2025_k70.pdf,03.mau-ly-lich-2025_k70.pdf,
